gene	mean_diff	tstat	p	n_old	n_young	fdr
ENSG00000063046	-0.026734142340147482	-1.879493194084178	0.06198594246228944	88	90	0.24026192834161111
ENSG00000072401	-0.050996905676646165	-1.8789836144974468	0.06198761365482437	88	90	0.24026192834161111
ENSG00000116604	-0.034883495994483926	-1.87923078098658	0.06199401297404458	88	90	0.24026192834161111
ENSG00000272156	-0.07630044258702906	-1.878281100144315	0.06204034878649453	88	90	0.24038702105150012
ENSG00000274204	0.14073188457960373	1.8778430634756351	0.06205783422188577	88	90	0.24039117111437514
ENSG00000135439	-0.11042990659133789	-1.8782762101828119	0.06206953742733296	88	90	0.24039117111437514
ENSG00000162994	-0.07991534928152477	-1.8776163759079658	0.06210856913083242	88	90	0.2404878676558205
ENSG00000100697	-0.05599813285152999	-1.8783312843100008	0.062144551002571206	88	90	0.2405727139671644
ENSG00000169641	-0.061718017556665394	-1.8765015822526825	0.062241952528002506	88	90	0.2408482195656582
ENSG00000106524	-0.03862444315634361	-1.8773149414712096	0.06225704497070085	88	90	0.2408482195656582
ENSG00000142599	-0.03973382201989306	-1.8766937098068701	0.062257975933107744	88	90	0.2408482195656582
ENSG00000145725	-0.061668432107160776	-1.8770295088067368	0.06234832244623293	88	90	0.24114317247413186
ENSG00000250012	-0.09234436897464904	-1.8753423627142123	0.062419873550939226	88	90	0.24123158245740076
ENSG00000137409	-0.01954892946785236	-1.8756335935577138	0.062420667073184916	88	90	0.24123158245740076
ENSG00000011275	-0.03944543445175919	-1.8759582378601172	0.06242406172572822	88	90	0.24123158245740076
ENSG00000110075	-0.03213343005649705	-1.8774139237581178	0.062427612864728844	88	90	0.24123158245740076
ENSG00000093167	-0.04116043558328508	-1.8751338288696777	0.06253504614568678	88	90	0.24159212698714377
ENSG00000128739	-0.09808647935329073	-1.8742527318128983	0.06256877128239065	88	90	0.2415986645108343
ENSG00000164347	-0.05550877009954025	-1.8757052368947151	0.06257915615074909	88	90	0.2415986645108343
ENSG00000169371	-0.04642834962038611	-1.8751735898741695	0.06259234027940556	88	90	0.2415986645108343
ENSG00000142528	-0.056440119849496595	-1.8743940845757048	0.06259325596719083	88	90	0.2415986645108343
ENSG00000130560	-0.03161657430814113	-1.8740356096762756	0.06261202829573535	88	90	0.24161658131996813
ENSG00000152348	-0.04974582721835885	-1.8739329877469277	0.06264584479092997	88	90	0.24169253160652335
ENSG00000157514	-0.056986902323062694	-1.8742165635462311	0.06266984446619213	88	90	0.2417305821176222
ENSG00000164944	-0.0438965662875197	-1.8735282834956197	0.06269844584264953	88	90	0.24173419160889853
ENSG00000130005	-0.08699822392181078	-1.8733566696137192	0.06269905490294549	88	90	0.24173419160889853
ENSG00000211753	-0.19416295530706962	-1.8738228696663308	0.06271799959561984	88	90	0.24175272206616405
ENSG00000256229	-0.12468356569247208	-1.8726980597973357	0.06279278839464754	88	90	0.2419191851591423
ENSG00000175575	-0.042120917191084795	-1.8727397609946221	0.06280353440789117	88	90	0.2419191851591423
ENSG00000109390	-0.027132271983457912	-1.872466099841009	0.06280764346120957	88	90	0.2419191851591423
ENSG00000166444	-0.06261789848827837	-1.8741418423589995	0.06281777777101537	88	90	0.2419191851591423
ENSG00000278126	-0.05588117664735548	-1.872427248206865	0.0628964213470066	88	90	0.24215400409339205
ENSG00000166477	-0.04166970632712452	-1.872619330742271	0.06290707562915068	88	90	0.24215400409339205
ENSG00000110917	-0.02939627022269553	-1.8718380464603492	0.06292236036072178	88	90	0.242158325412555
ENSG00000198830	-0.02758524219889047	-1.8726242992027706	0.06298612961753525	88	90	0.2423491967439773
ENSG00000169258	-0.09158893546249525	-1.871265003973091	0.06301754175587694	88	90	0.24241551101996395
ENSG00000196747	-0.17817833674757244	-1.8707577151114747	0.06303945765452564	88	90	0.24244527360205437
ENSG00000106603	-0.03501967937841055	-1.87188188003514	0.06307197925985521	88	90	0.24247019384587104
ENSG00000079432	-0.039555242839239835	-1.870856988136814	0.06307429804236706	88	90	0.24247019384587104
ENSG00000110844	-0.07197867986243556	-1.871007961666767	0.06309180900257023	88	90	0.24248299441109203
ENSG00000183605	0.02897898090663098	1.8707822939107908	0.06310718448352756	88	90	0.2424875837042332
ENSG00000110066	-0.037198332253143285	-1.8711806284158115	0.06313768957517144	88	90	0.24255029297817485
ENSG00000130255	0.022277097381671496	1.8710232302859306	0.06316736813026383	88	90	0.2426097995641018
ENSG00000261115	-0.15713747727896266	-1.8696939443845357	0.063188605781768	88	90	0.24263686733942313
ENSG00000114745	-0.03314058393890029	-1.870074085644313	0.06326276173193	88	90	0.2427948164175104
ENSG00000164484	-0.11512984001161497	-1.870071491837913	0.06327498362372116	88	90	0.2427948164175104
ENSG00000164221	-0.049787976800765854	-1.8702358790338676	0.06329284279856921	88	90	0.2427948164175104
ENSG00000266010	0.12241648441600717	1.8689366746398601	0.0633002637175158	88	90	0.2427948164175104
ENSG00000031691	-0.06175297326956142	-1.869884759432537	0.06331300060858752	88	90	0.2427948164175104
ENSG00000171823	-0.06920402276437754	-1.8712825529180424	0.06333022443064523	88	90	0.2427948164175104
ENSG00000151364	0.1236825746277459	1.8687044225983567	0.06334285070431987	88	90	0.2427948164175104
ENSG00000080815	-0.042406465043807184	-1.8690652328474402	0.06336058086993537	88	90	0.2427948164175104
ENSG00000254064	-0.08968923350007296	-1.8687873581531627	0.06336684247872339	88	90	0.2427948164175104
ENSG00000196313	-0.07197107739095676	-1.8692157252631203	0.0633717331815515	88	90	0.2427948164175104
ENSG00000186448	-0.046146481869936196	-1.8691478077727186	0.06339417747824412	88	90	0.24282639800638353
ENSG00000154736	-0.11429785757338551	-1.8682943678278923	0.0634129894892151	88	90	0.242844055380983
ENSG00000176428	-0.08673748018438387	-1.8688622163093642	0.06343720183093786	88	90	0.242882381125662
ENSG00000165071	-0.12072370773465235	-1.867775382045663	0.06350895184303992	88	90	0.24305274225150733
ENSG00000111224	-0.07411558629943071	-1.8691727409672834	0.06351012646235071	88	90	0.24305274225150733
ENSG00000215712	-0.03879704000528372	-1.867321520817468	0.06354683250056026	88	90	0.24313879814882075
ENSG00000240356	-0.056684999924152546	-1.8670749458643552	0.0635667714497689	88	90	0.2431606767381652
ENSG00000138698	-0.03429727478039002	-1.8672266649007043	0.06359795410184386	88	90	0.24322554622845632
ENSG00000082898	-0.04270198967134631	-1.868345212260967	0.06361546246668498	88	90	0.24323810212831987
ENSG00000269982	-0.05097557824960908	-1.866611983448187	0.06363763664446451	88	90	0.24326848848282998
ENSG00000215256	-0.05969897735410212	-1.8668082584130268	0.06365400976202042	88	90	0.2432766904159113
ENSG00000112769	-0.08087857963344236	-1.8671551048498873	0.06367078879385421	88	90	0.24328643968404765
ENSG00000156162	-0.06768386617450739	-1.8668008026657643	0.06369200084145188	88	90	0.2433131193896304
ENSG00000253395	-0.10902788002493957	-1.8654546770662779	0.06380834065634412	88	90	0.24370310852866386
ENSG00000143067	-0.07537227431169757	-1.8652441353293576	0.06383137830465603	88	90	0.24373665422762697
ENSG00000141682	-0.09727215672824396	-1.865402936864749	0.06386081638252275	88	90	0.2437946191839153
ENSG00000162627	-0.04341620409938729	-1.8652393707072754	0.06392123876457101	88	90	0.24391955130307882
ENSG00000154889	-0.048651036672402226	-1.865835130061886	0.06392207201526968	88	90	0.24391955130307882
ENSG00000136156	-0.025256913237534206	-1.8649597168753624	0.06402621263651034	88	90	0.24410118877752057
ENSG00000167384	-0.05836420030505707	-1.864158592990162	0.06403624383547545	88	90	0.24410118877752057
ENSG00000236304	-0.1325167013304831	-1.863625905040131	0.06404762580896403	88	90	0.24410118877752057
ENSG00000103264	-0.036301395266959524	-1.8641238365313844	0.06404923496977433	88	90	0.24410118877752057
ENSG00000010438	0.15214733762431587	1.8655652677312826	0.06405904542822788	88	90	0.24410118877752057
ENSG00000154727	-0.05407371887705059	-1.8650802537127276	0.06406259985289778	88	90	0.24410118877752057
ENSG00000133067	0.17846048929682912	1.863493878673383	0.06407008545791727	88	90	0.24410118877752057
ENSG00000177034	-0.05637744140242429	-1.8642526851181354	0.06408387838015614	88	90	0.24410118877752057
ENSG00000108528	-0.025340284615240183	-1.863205422461056	0.06410894287196817	88	90	0.2441422748703304
ENSG00000062370	-0.07022110811374538	-1.8630120043553104	0.06414912827679797	88	90	0.24419177556502358
ENSG00000105085	-0.047217135812526845	-1.8646483149108903	0.06415050329481758	88	90	0.24419177556502358
ENSG00000060688	-0.034777141182746885	-1.8640012419990328	0.06417791891313902	88	90	0.24424176173954243
ENSG00000167635	-0.03785856568452983	-1.8635105226675306	0.06419444821628507	88	90	0.24424547856843148
ENSG00000164916	-0.057180526300490975	-1.8631564818459931	0.06420746395491546	88	90	0.24424547856843148
ENSG00000178814	0.09546114442692355	1.8614803205500123	0.06434667366725987	88	90	0.24472059008818428
ENSG00000160183	0.13157265748776892	1.8625386831128792	0.06439013107241191	88	90	0.24479223946568263
ENSG00000054118	-0.02848798722513246	-1.8622994567277698	0.06439414545392365	88	90	0.24479223946568263
ENSG00000103449	-0.1233297639541796	-1.8607839839382876	0.06444919753734546	88	90	0.24489005775691933
ENSG00000197859	-0.07988345947067721	-1.8609783160928761	0.06446950118139196	88	90	0.24489005775691933
ENSG00000275052	-0.03475589388352329	-1.8616122252591913	0.06447044780870541	88	90	0.24489005775691933
ENSG00000065243	-0.05515703444193942	-1.8617181829883278	0.06447716474774261	88	90	0.24489005775691933
ENSG00000159256	-0.060110493652546726	-1.8621166153800426	0.06450405711326541	88	90	0.24493779093487125
ENSG00000155918	0.18856777407788305	1.8601678241628554	0.06453038596786083	88	90	0.24498186567658534
ENSG00000114923	-0.09729360771779261	-1.8601426957874196	0.0645443186661803	88	90	0.24498186567658534
ENSG00000150316	-0.025194839659396173	-1.8602676583254631	0.06464663938526538	88	90	0.2452817337824157
ENSG00000138757	-0.045034822340624725	-1.8602744895552192	0.06465201322634935	88	90	0.2452817337824157
ENSG00000105829	-0.03658533719213253	-1.8595511619992289	0.06468773721674288	88	90	0.24536282579172286
ENSG00000175197	-0.05236529660723788	-1.8588675456659312	0.06473907394834862	88	90	0.24550308836611512
ENSG00000231789	-0.09303718226480262	-1.8586006921890132	0.06475538060304775	88	90	0.24551047736840653
ENSG00000154265	-0.07818315517664476	-1.8584789896039913	0.06477360505873814	88	90	0.24552513254253233
ENSG00000125629	-0.049151436128652026	-1.8586272561261734	0.06480062557990592	88	90	0.2455731154234954
ENSG00000279069	-0.08470157969466863	-1.8578106352902082	0.06486858343150342	88	90	0.24577618171843055
ENSG00000115211	-0.026140840495751938	-1.8576701899000108	0.06492722916154946	88	90	0.24590707733225847
ENSG00000139233	-0.04292050822910931	-1.8576751225137715	0.06493189392099813	88	90	0.24590707733225847
ENSG00000019485	-0.06254310715790967	-1.8571323237528135	0.06496507273969938	88	90	0.24592062035592802
ENSG00000178700	-0.06310818270566854	-1.857081123873306	0.06498834081484177	88	90	0.24592062035592802
ENSG00000225808	-0.1195856826430306	-1.857967435356751	0.06499068484630914	88	90	0.24592062035592802
ENSG00000151640	-0.13054965235386318	-1.857076294195415	0.06499299861912619	88	90	0.24592062035592802
ENSG00000184203	-0.03698726874979519	-1.8580141782416812	0.06501045314243838	88	90	0.24593224298286587
ENSG00000123810	-0.04532668046929933	-1.856937864192615	0.06502698009178634	88	90	0.24593747185039255
ENSG00000092964	-0.04366759460269787	-1.8573203134562077	0.06504060165550471	88	90	0.24593747185039255
ENSG00000134324	-0.06399235183548369	-1.8571462259755485	0.06506030357004844	88	90	0.24595757920500957
ENSG00000185753	-0.04729151077449467	-1.8585753732637929	0.06508742401841101	88	90	0.2459926697604355
ENSG00000132359	-0.06442658181136185	-1.8563106809295218	0.06509835842247913	88	90	0.2459926697604355
ENSG00000131051	-0.030419054708981097	-1.8582869775094566	0.06511479244807455	88	90	0.24600040567159234
ENSG00000102908	-0.10856438843489258	-1.8562254378950953	0.06514435119560809	88	90	0.2460577117503209
ENSG00000244256	-0.130513577379763	-1.8558004326636306	0.06515895851307721	88	90	0.2460585317171173
ENSG00000247572	-0.07449128108055758	-1.8554943667923354	0.06522555216869699	88	90	0.24620675482301252
ENSG00000144677	-0.04199619433956947	-1.8556469007845895	0.06522700738921847	88	90	0.24620675482301252
ENSG00000120451	-0.044982531751008636	-1.8563798955661084	0.06528898833688637	88	90	0.24638631904048117
ENSG00000109572	-0.04812278614148857	-1.8555542108351184	0.06536315641333837	88	90	0.2466101972146405
ENSG00000162735	-0.031402651759725675	-1.8549995905911743	0.0653781254131992	88	90	0.2466101972146405
ENSG00000137992	-0.053489366661337634	-1.8544420116164737	0.06539250849638698	88	90	0.2466101972146405
ENSG00000169047	-0.07543984617967014	-1.8541066439897431	0.06540600294569242	88	90	0.2466101972146405
ENSG00000271918	-0.0835734327342641	-1.8539351925776741	0.0654312899327835	88	90	0.2466281359487094
ENSG00000161671	-0.038681163109071104	-1.8538526212353053	0.06545814004866823	88	90	0.2466281359487094
ENSG00000119673	-0.04083492628629726	-1.8562441851211091	0.0654633959139457	88	90	0.2466281359487094
ENSG00000075856	-0.0390300801229051	-1.8562207836157554	0.06546845482608292	88	90	0.2466281359487094
ENSG00000087842	-0.06362964661940573	-1.8531958962282502	0.0655566055617775	88	90	0.2468039686692462
ENSG00000133985	-0.09845110791769818	-1.8541972643277693	0.06556013766031331	88	90	0.2468039686692462
ENSG00000135773	0.21001309381931765	1.8530092236840463	0.06556352645152852	88	90	0.2468039686692462
ENSG00000090615	-0.03525469433184458	-1.8532430153564041	0.06558203199743218	88	90	0.2468039686692462
ENSG00000143217	0.16063801984725945	1.855587215275851	0.0655935889050588	88	90	0.2468039686692462
ENSG00000186395	-0.03432440111012092	-1.8525585475738058	0.06562301083708473	88	90	0.2468039686692462
ENSG00000103495	-0.05361184423732235	-1.8543623212420066	0.06563029217945518	88	90	0.2468039686692462
ENSG00000122707	-0.09868612018302159	-1.8526650643451434	0.06563060094386003	88	90	0.2468039686692462
ENSG00000165572	-0.05783313913110022	-1.8517299661330975	0.06574002802647812	88	90	0.24716111240649724
ENSG00000266402	0.13661373087956696	1.85186941884596	0.06577139761742412	88	90	0.24722469286883603
ENSG00000134256	-0.10374218486604758	-1.851411291222484	0.06579352864184099	88	90	0.247230202046041
ENSG00000259959	-0.06184182548808792	-1.8513320548963543	0.06580178077732807	88	90	0.247230202046041
ENSG00000184432	-0.033681790846017634	-1.8512902982992137	0.06582246816505054	88	90	0.24724165251499614
ENSG00000176390	-0.05803607001198685	-1.853607739833875	0.06583374723087768	88	90	0.24724165251499614
ENSG00000154277	-0.08371554201302445	-1.850982607180062	0.06585033779589802	88	90	0.2472496543636496
ENSG00000136720	-0.053679613402053405	-1.8503806753840424	0.06594261692555345	88	90	0.24754177976071096
ENSG00000277161	-0.05213255513923176	-1.8525823649460786	0.06597485574648412	88	90	0.24760844126627132
ENSG00000167522	-0.0469440287657239	-1.8504846488737465	0.06605524167005812	88	90	0.2478557334466368
ENSG00000279227	-0.07164963078049769	-1.8505439363465264	0.06610103241764839	88	90	0.24795330875764465
ENSG00000078140	-0.0335016418308296	-1.8506683043957484	0.06611024823826551	88	90	0.24795330875764465
ENSG00000100603	-0.026067579308877153	-1.8507830830159162	0.0661529911960665	88	90	0.24805920975033796
ENSG00000145414	-0.05605140558450272	-1.8503874012891726	0.0661874770371963	88	90	0.24813381869625553
ENSG00000227359	-0.09601774507025929	-1.8485421064135028	0.0662019112750639	88	90	0.24813381869625553
ENSG00000111802	-0.031819118218589626	-1.848306089454922	0.06625700513650626	88	90	0.24828589323452124
ENSG00000137337	-0.04374852577929911	-1.848296281953419	0.06629204304345185	88	90	0.24831462715146335
ENSG00000183354	-0.06251102228134364	-1.8488114246747718	0.066293717348759	88	90	0.24831462715146335
ENSG00000086300	-0.08672371336637896	-1.8485310816029341	0.06634633804298738	88	90	0.2484573005249762
ENSG00000237149	-0.08766225999334143	-1.8479423403998843	0.06636404018963715	88	90	0.24846917521405862
ENSG00000253304	-0.1164767971558438	-1.847362072441862	0.0663940999897409	88	90	0.24852730204128273
ENSG00000173418	-0.035212308907546674	-1.847093058115692	0.06642019468641591	88	90	0.2485427039497079
ENSG00000141349	-0.028955147333723286	-1.8471319982891203	0.06642728563367244	88	90	0.2485427039497079
ENSG00000187815	-0.05871792950788479	-1.8492276184881526	0.06649202249271799	88	90	0.24873049499080835
ENSG00000196639	-0.09594629789857745	-1.8465000288689448	0.06651049826216686	88	90	0.24874519024164285
ENSG00000128585	-0.060568984487330724	-1.846370372765697	0.06654897725418106	88	90	0.24883467353361946
ENSG00000114779	0.028896807685375503	1.8460609535648314	0.06658485795497333	88	90	0.24890657419163023
ENSG00000197062	-0.04848274747746828	-1.846552697369707	0.06660654627568525	88	90	0.24890657419163023
ENSG00000119953	-0.04046623754100276	-1.8468791460418599	0.06663441470879052	88	90	0.24890657419163023
ENSG00000176055	-0.07930356897651447	-1.8460670472704364	0.06663805804741701	88	90	0.24890657419163023
ENSG00000112282	-0.05467583492640671	-1.8470417903038183	0.06664099050525078	88	90	0.24890657419163023
ENSG00000149634	-0.09379787975689302	-1.8455461281947108	0.06666716777015236	88	90	0.24894996761341673
ENSG00000126524	-0.025688534596796764	-1.8473288079611092	0.06671417679053225	88	90	0.24901879880840552
ENSG00000126814	-0.03994216512949089	-1.8467712394086606	0.06675368459489654	88	90	0.24901879880840552
ENSG00000268043	-0.06425215819016539	-1.8457703434459192	0.06675399202410805	88	90	0.24901879880840552
ENSG00000099290	-0.037473919981795056	-1.8469758694220924	0.06675437097971622	88	90	0.24901879880840552
ENSG00000138592	-0.05686934565379276	-1.8448388840046819	0.06675841708507696	88	90	0.24901879880840552
ENSG00000145293	-0.030679626152590345	-1.8469361647487903	0.06678749909894269	88	90	0.2490294961455699
ENSG00000163155	-0.04063721120985164	-1.845547995286095	0.06679041285008384	88	90	0.2490294961455699
ENSG00000146842	-0.049930574056691324	-1.844622922186859	0.06689383555149298	88	90	0.24926201275335533
ENSG00000067082	-0.04958193083329565	-1.8436333074837166	0.06691906869920052	88	90	0.24926201275335533
ENSG00000068394	-0.026303646400089864	-1.845082143397813	0.06692293557004621	88	90	0.24926201275335533
ENSG00000183111	-0.06931456414275505	-1.8436689491151828	0.06693166962339685	88	90	0.24926201275335533
ENSG00000272902	-0.0700266861698462	-1.843569475764255	0.06693452293519553	88	90	0.24926201275335533
ENSG00000215114	-0.04810177959082296	-1.843404151617957	0.06695253257939512	88	90	0.24926201275335533
ENSG00000138069	-0.02462970463694436	-1.8445425526956147	0.06696697867680562	88	90	0.24926201275335533
ENSG00000166164	-0.030435026782006158	-1.8450593884819475	0.06697888110006074	88	90	0.24926201275335533
ENSG00000137413	-0.04307117850796027	-1.843759748037656	0.06700039771388135	88	90	0.24926201275335533
ENSG00000196670	-0.04443869744067497	-1.8444816487439732	0.06701326371325857	88	90	0.24926201275335533
ENSG00000141503	-0.037727508069655524	-1.843947819740103	0.06702019433455401	88	90	0.24926201275335533
ENSG00000117425	-0.104860724997484	-1.8434079397713965	0.067030389285334	88	90	0.24926201275335533
ENSG00000165525	-0.07447121284511304	-1.844273963970562	0.06704228297869357	88	90	0.24926201275335533
ENSG00000006756	-0.0458538002300557	-1.84268271698174	0.06705790738682556	88	90	0.24926590400159354
ENSG00000261801	-0.07250169108863025	-1.8436790463299344	0.06708342985106455	88	90	0.24930657835760764
ENSG00000137824	-0.03674387245697375	-1.843235586621258	0.06712675837097827	88	90	0.2493517767769691
ENSG00000123066	-0.0751157038068826	-1.842748663995922	0.06713452065775635	88	90	0.2493517767769691
ENSG00000132471	-0.0248910601971164	-1.842219769846471	0.06713934032874236	88	90	0.2493517767769691
ENSG00000145833	-0.03909555714866553	-1.8427944342399318	0.06716534513458712	88	90	0.24939418815554945
ENSG00000166575	-0.051648769645215475	-1.8429145104415257	0.06719000566549739	88	90	0.24943159072391227
ENSG00000022976	-0.06320887236860706	-1.8427905788374122	0.06723485770680453	88	90	0.249543918369579
ENSG00000115216	-0.028289947390915948	-1.8414309961925712	0.06730287506167208	88	90	0.24974215726552318
ENSG00000066427	-0.04643129360637355	-1.841187763729221	0.06734510058858993	88	90	0.24984462463968307
ENSG00000213085	-0.1220074071600672	-1.8405695534240818	0.06736915256425177	88	90	0.2498796398473191
ENSG00000167995	-0.08632467439906377	-1.8403037531880002	0.06742359374949365	88	90	0.25002414328969946
ENSG00000095539	0.091974262291322	1.8400329912098072	0.06744886294006508	88	90	0.25002414328969946
ENSG00000130733	-0.028319680028087824	-1.8399671025156628	0.06745734803734363	88	90	0.25002414328969946
ENSG00000157800	-0.04509163709436281	-1.8412322060475916	0.06746660021864866	88	90	0.25002414328969946
ENSG00000009335	-0.04327712046289234	-1.8411811928737714	0.0674956465030945	88	90	0.250032926549943
ENSG00000164930	-0.06541509207109764	-1.8403696477350955	0.06752060019346488	88	90	0.250032926549943
ENSG00000169045	-0.03350003594287987	-1.8418614270696232	0.06754494184744181	88	90	0.250032926549943
ENSG00000198794	-0.08752123203279627	-1.8395009370039215	0.06755021443521604	88	90	0.250032926549943
ENSG00000114127	-0.060391601152301355	-1.8395776898533305	0.0675590480425894	88	90	0.250032926549943
ENSG00000185808	-0.04317634259763903	-1.8392116657061632	0.06758822502666287	88	90	0.250032926549943
ENSG00000133302	-0.06339775392510716	-1.8393445698970796	0.06759426016210113	88	90	0.250032926549943
ENSG00000119723	-0.0510758373191178	-1.839756151449745	0.06759788231851364	88	90	0.250032926549943
ENSG00000162366	0.14303427379776323	1.842963866963728	0.06760409907553862	88	90	0.250032926549943
ENSG00000230982	-0.092408046005513	-1.8396663164706926	0.06761519693355966	88	90	0.250032926549943
ENSG00000145780	-0.050001683415684894	-1.8401217610547762	0.06763473205757911	88	90	0.25004005020047965
ENSG00000139793	-0.04195134130228828	-1.8390476576006654	0.06764636950859225	88	90	0.25004005020047965
ENSG00000189266	-0.03351030653527287	-1.8388922976514275	0.06768435235803323	88	90	0.25012637583099423
ENSG00000154133	-0.07071718174295949	-1.8381626229825871	0.06775603282889107	88	90	0.25033716623621616
ENSG00000165118	-0.04575538565120629	-1.8389090987305998	0.06779813043590545	88	90	0.2504385898301031
ENSG00000150433	-0.033824710048104834	-1.8380154652466614	0.06781591604940353	88	90	0.2504501832675488
ENSG00000197894	-0.032957612425987826	-1.8375199335488424	0.06790254533907246	88	90	0.25071596258967827
ENSG00000143575	-0.020367839289538114	-1.8363665726188478	0.068020935968053	88	90	0.25109887394597113
ENSG00000185104	-0.02830967779674287	-1.8371691836399369	0.06804543462836286	88	90	0.25111595941681103
ENSG00000126804	-0.05697754277235001	-1.839653398599655	0.06805655601882109	88	90	0.25111595941681103
ENSG00000133710	0.15347241247585441	1.83588833826702	0.06806962231106609	88	90	0.25111595941681103
ENSG00000156103	-0.12042787032683	-1.8354069276168858	0.06813328956089122	88	90	0.25123552353405626
ENSG00000133103	-0.05123924246832301	-1.836518951148941	0.0681599511710791	88	90	0.25123552353405626
ENSG00000261371	-0.04776892935349197	-1.835498373683221	0.06818529230279244	88	90	0.25123552353405626
ENSG00000163362	0.15440584248786404	1.8377343387376428	0.06821200062429272	88	90	0.25123552353405626
ENSG00000062650	-0.03897045278417233	-1.8349548310276929	0.06821695128531667	88	90	0.25123552353405626
ENSG00000144048	-0.040331149031864744	-1.8366498155139834	0.06822263222546544	88	90	0.25123552353405626
ENSG00000185090	-0.07756903188600406	-1.8347600927310463	0.06823977238884242	88	90	0.25123552353405626
ENSG00000137801	-0.09407750862772746	-1.8350459379536468	0.06825825193522364	88	90	0.25123552353405626
ENSG00000230316	0.22254722377567604	1.8345805484055768	0.0682618958156971	88	90	0.25123552353405626
ENSG00000178917	-0.07137621871482125	-1.8351436136349237	0.06826746158713448	88	90	0.25123552353405626
ENSG00000117533	-0.042163494451784356	-1.8367701185814989	0.06826921992361873	88	90	0.25123552353405626
ENSG00000132478	-0.04146242442551573	-1.8347918642560388	0.0682783483164372	88	90	0.25123552353405626
ENSG00000108932	-0.11126462592079123	-1.8342475587661082	0.06831184473957294	88	90	0.2513046973326071
ENSG00000144233	-0.03949716533274694	-1.8344959734691122	0.06832805500346499	88	90	0.25131026296069003
ENSG00000263293	-0.10985362798602938	-1.8334556159844075	0.06843464580262731	88	90	0.2516481738879838
ENSG00000084693	-0.03810828534974586	-1.8333286887284757	0.06846022811458705	88	90	0.2516539145226539
ENSG00000171703	-0.05846296592939737	-1.833645433639032	0.0684849038427096	88	90	0.2516539145226539
ENSG00000105373	0.028816650220319318	1.833238266505719	0.06848775698260424	88	90	0.2516539145226539
ENSG00000130881	-0.07163689050445932	-1.8332673247178137	0.06849507679913629	88	90	0.2516539145226539
ENSG00000133193	-0.040723159569186596	-1.8338941566256795	0.06859510860280599	88	90	0.25196729581082267
ENSG00000196730	-0.07105214155737238	-1.8330279293399487	0.0686204933966423	88	90	0.2519821715052368
ENSG00000179403	-0.03763865762797547	-1.8320919083103713	0.06862863165681546	88	90	0.2519821715052368
ENSG00000235706	-0.08849307833198305	-1.8320212474156516	0.06870151994611672	88	90	0.2521365196559842
ENSG00000145391	-0.05560325967023827	-1.8318817345166467	0.06871454756520746	88	90	0.2521365196559842
ENSG00000183340	-0.06383750059476778	-1.833229603118014	0.06871490622825233	88	90	0.2521365196559842
ENSG00000205133	-0.05017867030396328	-1.832247968093917	0.06875583243153223	88	90	0.252184730182607
ENSG00000004766	-0.05157296609104556	-1.8332808389069302	0.06877443391922372	88	90	0.252184730182607
ENSG00000165506	-0.04258071559579335	-1.8334460608814975	0.06878096560706085	88	90	0.252184730182607
ENSG00000279407	-0.09493227010040062	-1.8316022619185013	0.068803792443078	88	90	0.252184730182607
ENSG00000185585	-0.0722656505072421	-1.8312701323126457	0.06881454928984307	88	90	0.252184730182607
ENSG00000161664	-0.09688535212778726	-1.8308375832209007	0.06881903107577073	88	90	0.252184730182607
ENSG00000100154	-0.0752425370478389	-1.8307420493554367	0.06884716900961906	88	90	0.252184730182607
ENSG00000125834	-0.0411767665087992	-1.8316054536376998	0.06885504155761955	88	90	0.252184730182607
ENSG00000166922	-0.11282658528768774	-1.830782341558128	0.06886508857953443	88	90	0.252184730182607
ENSG00000244649	0.2672023617927115	1.8305248091256758	0.0688755301452	88	90	0.252184730182607
ENSG00000234545	-0.05857351136007938	-1.8308862048133812	0.06891412563769786	88	90	0.2522720261783335
ENSG00000227615	0.06337372175203893	1.829852979675808	0.06896452623396994	88	90	0.252401515931705
ENSG00000127564	0.12457105703334181	1.8297557019009447	0.0689790212263207	88	90	0.252401515931705
ENSG00000111412	-0.044850316334217766	-1.8302383986643656	0.06899542898430235	88	90	0.25240753962400214
ENSG00000121690	-0.10669809918262363	-1.829635813983178	0.06903830230819166	88	90	0.252510359608079
ENSG00000259291	-0.07726386132214969	-1.8292367641073306	0.06907173876600141	88	90	0.25257862727969593
ENSG00000135919	-0.09801704355948004	-1.8290022195297344	0.06909809979867793	88	90	0.25262099817352873
ENSG00000213190	-0.09834493368141195	-1.828819858783867	0.06913745768348072	88	90	0.2527108569751682
ENSG00000159164	-0.10435237581283063	-1.8282915037079275	0.06919918991207452	88	90	0.2528608256579533
ENSG00000135655	-0.051581340733448444	-1.8298964370400266	0.06920806269835789	88	90	0.2528608256579533
ENSG00000109472	-0.0703982452032843	-1.8280651558923429	0.06923307311749355	88	90	0.25289816646785346
ENSG00000249471	-0.05031358421726573	-1.8279317284196652	0.06925469256949426	88	90	0.25292310727163225
ENSG00000105696	-0.133185168249075	-1.8276803594654831	0.06929338115643101	88	90	0.2529812248003729
ENSG00000280161	-0.08205325443067801	-1.8276248252552623	0.06930732065924315	88	90	0.2529812248003729
ENSG00000122870	-0.11277240019154933	-1.8275235288215337	0.069314991414103	88	90	0.2529812248003729
ENSG00000060237	-0.05675951516569944	-1.8300937619768065	0.06935588507495272	88	90	0.25303020910969104
