gene	mean_diff	tstat	p	n_males	n_females	fdr
ENSG00000090659	-0.15838966014930111	-2.0451321101758513	0.04240192153444725	98	80	0.8274016246361305
ENSG00000171827	-0.09761678340454649	-2.042589138076199	0.042623687594065554	98	80	0.8274016246361305
ENSG00000162614	-0.1244585167195944	-2.042298423478117	0.0426292057631038	98	80	0.8274016246361305
ENSG00000104081	-0.07469629773794795	-2.0420276372710946	0.04267128219611534	98	80	0.8274016246361305
ENSG00000065361	0.09375915366797605	2.047995858972258	0.042738195048983144	98	80	0.8274016246361305
ENSG00000131471	-0.10002519857498227	-2.041811116182673	0.042742591109529195	98	80	0.8274016246361305
ENSG00000187240	-0.11871388502605096	-2.0397118664558027	0.042930050411196526	98	80	0.8274016246361305
ENSG00000173557	0.14039267416172674	2.0394767220657504	0.04298604341009373	98	80	0.8274016246361305
ENSG00000125534	0.03639855806585013	2.0388842002545347	0.04299227690576864	98	80	0.8274016246361305
ENSG00000104972	-0.13711460862255964	-2.0384392259141983	0.04302822936503081	98	80	0.8274016246361305
ENSG00000175879	-0.09545002304286121	-2.0380881738277914	0.04304172927714332	98	80	0.8274016246361305
ENSG00000122122	-0.12374728503992616	-2.037838449545261	0.04306458441222283	98	80	0.8274016246361305
ENSG00000124126	-0.08374680291857128	-2.0378067070143344	0.043066241283401446	98	80	0.8274016246361305
ENSG00000117600	-0.1357279791022472	-2.03763244271962	0.04308651270171454	98	80	0.8274016246361305
ENSG00000276231	-0.11078065250960867	-2.0377439913397883	0.0430920639488702	98	80	0.8274016246361305
ENSG00000139567	-0.05527534643045939	-2.0373393555992156	0.043113485295112663	98	80	0.8274016246361305
ENSG00000180425	-0.06810874953184953	-2.037616912408555	0.043176228295378656	98	80	0.8274016246361305
ENSG00000015285	-0.10090026502132288	-2.035969720580489	0.04325544600919916	98	80	0.8274016246361305
ENSG00000144306	-0.059091777352687114	-2.0351646273078585	0.04333478120736452	98	80	0.8274016246361305
ENSG00000144724	-0.0716617971733493	-2.0346978392838966	0.043432260018838625	98	80	0.8274016246361305
ENSG00000266074	-0.0798590296924675	-2.033878339732461	0.04346658902519367	98	80	0.8274016246361305
ENSG00000254285	0.15537136794431983	2.0348506822336905	0.04350727995930556	98	80	0.8274016246361305
ENSG00000108590	-0.05777899373516071	-2.0326451824412586	0.043593722633534636	98	80	0.8274016246361305
ENSG00000103175	-0.1355548157326112	-2.0326008040274575	0.04365344905564584	98	80	0.8274016246361305
ENSG00000167850	-0.12201904523265195	-2.0318664257711214	0.04367322953244789	98	80	0.8274016246361305
ENSG00000164056	-0.05888177541354489	-2.0310920280897604	0.0437811434762572	98	80	0.8274016246361305
ENSG00000080031	0.09028930595311868	2.0316511382307634	0.04381427038141859	98	80	0.8274016246361305
ENSG00000130669	0.05277396891429165	2.0307883149107195	0.04381702326866733	98	80	0.8274016246361305
ENSG00000158477	-0.18657281600414066	-2.0303797645661086	0.043823466110588724	98	80	0.8274016246361305
ENSG00000165029	-0.09778784118702388	-2.0302080935724827	0.043840708681958315	98	80	0.8274016246361305
ENSG00000172215	-0.15232652542535985	-2.0295535060865966	0.043917109202449824	98	80	0.8274016246361305
ENSG00000273160	-0.1328596393313657	-2.0295482767194555	0.04392160152160597	98	80	0.8274016246361305
ENSG00000237489	-0.07376552833909256	-2.029714287267577	0.04393768461303523	98	80	0.8274016246361305
ENSG00000282122	-0.3038609642219592	-2.029077926850344	0.04398461111327459	98	80	0.8274016246361305
ENSG00000058091	-0.09218364506189802	-2.0294964811492715	0.04402921356566417	98	80	0.8274016246361305
ENSG00000255197	-0.12648559070458765	-2.028362700997855	0.044031163843503265	98	80	0.8274016246361305
ENSG00000167526	0.022411295955398813	2.0288092865553002	0.044105728604649515	98	80	0.8274016246361305
ENSG00000179934	-0.16320053640545884	-2.0275224350096606	0.044133890232336444	98	80	0.8274016246361305
ENSG00000204257	-0.06281986410823182	-2.027313371188366	0.04416096908674665	98	80	0.8274016246361305
ENSG00000254332	-0.11481619475253191	-2.0267446405939937	0.044202845571067295	98	80	0.8274016246361305
ENSG00000268543	-0.094651214231662	-2.026479724817776	0.044226082130878856	98	80	0.8274016246361305
ENSG00000112701	-0.046079858155334996	-2.0252410905902196	0.04439261694475898	98	80	0.8274016246361305
ENSG00000105639	-0.09271497067867696	-2.0246913363536634	0.04441392340146017	98	80	0.8274016246361305
ENSG00000100027	-0.08571443022205805	-2.0252242530061992	0.04444092457126218	98	80	0.8274016246361305
ENSG00000198695	-0.028228124766556117	-2.024542218579428	0.04444612546409576	98	80	0.8274016246361305
ENSG00000253132	-0.23559771569205568	-2.025311059232385	0.04450596541796201	98	80	0.8274016246361305
ENSG00000259802	-0.08616632917617117	-2.0257803910715007	0.04452977456675164	98	80	0.8274016246361305
ENSG00000167851	-0.09063445510549606	-2.0238015171476453	0.04455636313589376	98	80	0.8274016246361305
ENSG00000116752	-0.032018185097540286	-2.023288918433829	0.044630803462450096	98	80	0.8274016246361305
ENSG00000229638	-0.07289469756679501	-2.021079239332804	0.044797099809230446	98	80	0.8274016246361305
ENSG00000239855	-0.20651505886758326	-2.0203447092150535	0.0448637527984677	98	80	0.8274016246361305
ENSG00000126653	-0.037602412718937384	-2.0206828957397276	0.044945276872587564	98	80	0.8274016246361305
ENSG00000135441	0.05702681815569699	2.0201530636089617	0.044959881529373295	98	80	0.8274016246361305
ENSG00000116031	-0.17996301588124997	-2.019334212595201	0.0449698029125791	98	80	0.8274016246361305
ENSG00000168826	-0.05220454133027608	-2.018461173319641	0.04506664751580872	98	80	0.8274016246361305
ENSG00000181374	-0.19414552288102715	-2.0173363965895015	0.04518262519578542	98	80	0.8274016246361305
ENSG00000117069	-0.14635248685967306	-2.017164106174476	0.04519917890585231	98	80	0.8274016246361305
ENSG00000182771	-0.10592575344148925	-2.017042782672111	0.045211827584673764	98	80	0.8274016246361305
ENSG00000253304	-0.1225587825549026	-2.0172657357679222	0.04525148987351694	98	80	0.8274016246361305
ENSG00000269925	0.10117979483771977	2.0166413872234474	0.045263239245085726	98	80	0.8274016246361305
ENSG00000169554	-0.11773711528971487	-2.0164474257641007	0.04527735375342532	98	80	0.8274016246361305
ENSG00000211637	-0.21924624193537268	-2.015572200239468	0.04536714491450381	98	80	0.8274016246361305
ENSG00000174640	-0.07892228489714403	-2.014871173794824	0.04544196241579527	98	80	0.8274016246361305
ENSG00000127990	-0.09034846342763947	-2.0129112368697095	0.045648286947098625	98	80	0.8274016246361305
ENSG00000039560	-0.068064259956226	-2.0127132004002966	0.045694786552581274	98	80	0.8274016246361305
ENSG00000243056	0.10131761940304962	2.0132130749176813	0.04572897767058522	98	80	0.8274016246361305
ENSG00000079277	-0.0454189139245571	-2.011430166212079	0.04583512221244396	98	80	0.8274016246361305
ENSG00000279031	0.10138881754315499	2.011997596586314	0.04584370160264936	98	80	0.8274016246361305
ENSG00000074181	-0.06894046079095606	-2.0117946371644404	0.04590830641314285	98	80	0.8274016246361305
ENSG00000119900	-0.08486504674390716	-2.0102777662592013	0.04592966102200328	98	80	0.8274016246361305
ENSG00000130701	0.15033156190109875	2.0102480340344306	0.04597292573123167	98	80	0.8274016246361305
ENSG00000254703	-0.11195759892119672	-2.01024459362632	0.046011116379826834	98	80	0.8274016246361305
ENSG00000107562	-0.11392694347365273	-2.0090498359743343	0.04611000581333229	98	80	0.8274016246361305
ENSG00000163281	-0.057153519363959626	-2.008804000266048	0.04611801369642382	98	80	0.8274016246361305
ENSG00000104964	0.026619457721585693	2.009775513650648	0.046155459816926335	98	80	0.8274016246361305
ENSG00000122591	-0.10652307736713817	-2.0082278333314543	0.046184147398963156	98	80	0.8274016246361305
ENSG00000136161	-0.06168148902959647	-2.0079359183119236	0.046252536800999125	98	80	0.8274016246361305
ENSG00000130175	0.022594183245571386	2.0083964332225825	0.04625608170011685	98	80	0.8274016246361305
ENSG00000211937	-0.2077644293184222	-2.0070903153359625	0.04627061751611386	98	80	0.8274016246361305
ENSG00000100034	-0.051840322041248665	-2.0065712479974844	0.04632625309095593	98	80	0.8274016246361305
ENSG00000285744	-0.10915793978017696	-2.006788961219857	0.046328651110510335	98	80	0.8274016246361305
ENSG00000112562	-0.09698193883679007	-2.0066779244946162	0.04633040004471806	98	80	0.8274016246361305
ENSG00000173269	-0.0671863872216063	-2.0055853580487244	0.04643759334615311	98	80	0.8274016246361305
ENSG00000136859	-0.08122417726631381	-2.005244514983405	0.046497854774429824	98	80	0.8274016246361305
ENSG00000175040	-0.09404625782964304	-2.0037623437779555	0.04663945505963299	98	80	0.8274016246361305
ENSG00000178718	0.06054431140804084	2.0044264940171677	0.04666796442250488	98	80	0.8274016246361305
ENSG00000169962	-0.11385816171020302	-2.0025470872708246	0.04678449705485086	98	80	0.8274016246361305
ENSG00000130244	0.049150107920055586	2.0022826636339484	0.04680191418412214	98	80	0.8274016246361305
ENSG00000095380	0.045640130098870024	2.001564319061795	0.04687493130113834	98	80	0.8274016246361305
ENSG00000172123	-0.10397873995188522	-2.001118018755929	0.04692627313551361	98	80	0.8274016246361305
ENSG00000168785	-0.0918413303543768	-2.000938817123029	0.046960012731874626	98	80	0.8274016246361305
ENSG00000160791	-0.1478750320997564	-2.0003422643350994	0.0470103507674658	98	80	0.8274016246361305
ENSG00000163815	-0.11110701265448397	-2.002138759878035	0.04701152622142709	98	80	0.8274016246361305
ENSG00000286760	-0.07099331524859043	-2.0020485381736393	0.04706855809923435	98	80	0.8274016246361305
ENSG00000074966	-0.1208554965853561	-2.000278426666481	0.04709726075289644	98	80	0.8274016246361305
ENSG00000086848	-0.050481157555647416	-1.9988526033095524	0.04716354031504689	98	80	0.8274016246361305
ENSG00000149596	-0.1495593039688694	-1.998857250328382	0.04716615604726926	98	80	0.8274016246361305
ENSG00000132465	-0.15776050911461592	-1.9987073397269448	0.04720091729967846	98	80	0.8274016246361305
ENSG00000188403	-0.23131288836862463	-1.9984536161939888	0.04727583982126412	98	80	0.8274016246361305
ENSG00000128656	-0.09956969444004371	-1.997037232189987	0.04736215026791342	98	80	0.8274016246361305
ENSG00000102924	-0.17496526312058602	-1.9973833490049508	0.04737346256429162	98	80	0.8274016246361305
ENSG00000211594	-0.3013536144130369	-1.9965206194503657	0.04750289489504306	98	80	0.8274016246361305
ENSG00000136869	-0.10813927852410443	-1.9949529548990594	0.04759244599036608	98	80	0.8274016246361305
ENSG00000211685	-0.24247172134656148	-1.9940627838181317	0.04769145959983838	98	80	0.8274016246361305
ENSG00000047644	-0.053673221730089704	-1.9945087547951	0.04769889226726999	98	80	0.8274016246361305
ENSG00000095752	-0.1736665481759494	-1.9940846325840853	0.04773915340309045	98	80	0.8274016246361305
ENSG00000120910	-0.06005839280508951	-1.9965911825598595	0.04775238015816995	98	80	0.8274016246361305
ENSG00000138231	-0.043155007061162376	-1.9933784127740835	0.047796106969352305	98	80	0.8274016246361305
ENSG00000169248	-0.1770699388903343	-1.9936224829985043	0.0477997793194559	98	80	0.8274016246361305
ENSG00000178031	-0.13205875834145875	-1.9929535154189264	0.04781994476896454	98	80	0.8274016246361305
ENSG00000121210	-0.09540670602549484	-1.992662346910667	0.04784505427504069	98	80	0.8274016246361305
ENSG00000126785	-0.08338007603758246	-1.9915178163733995	0.04797302782351523	98	80	0.8274016246361305
ENSG00000152229	-0.11124194458120451	-1.9916585168350074	0.04797416793689758	98	80	0.8274016246361305
ENSG00000122679	-0.06096162199179167	-1.9915695292236781	0.04797925367587303	98	80	0.8274016246361305
ENSG00000197557	-0.06857629590629788	-1.9911678411018592	0.04801761173090944	98	80	0.8274016246361305
ENSG00000136002	0.11401042736281397	1.991174738519645	0.048018326746108994	98	80	0.8274016246361305
ENSG00000144504	0.062356196090038285	1.9911500090023275	0.04804777122941054	98	80	0.8274016246361305
ENSG00000136040	-0.10711804585123641	-1.9899793493251596	0.04814244989647177	98	80	0.8274016246361305
ENSG00000144476	-0.07285359378562273	-1.9910888067826553	0.048162194271783886	98	80	0.8274016246361305
ENSG00000211938	-0.19187046743873903	-1.9893531982390222	0.048215240207802816	98	80	0.8274016246361305
ENSG00000251039	-0.24667401827154012	-1.989062146794434	0.048332523659502406	98	80	0.8274016246361305
ENSG00000128815	-0.16385404141833315	-1.988238342602393	0.04835198448297949	98	80	0.8274016246361305
ENSG00000133874	-0.06901338220723696	-1.9881008473883084	0.0483574054010193	98	80	0.8274016246361305
ENSG00000119138	-0.05867513907962163	-1.9879431652131045	0.04837007378202504	98	80	0.8274016246361305
ENSG00000171049	-0.18533790254191762	-1.9881918846409865	0.04840993051742469	98	80	0.8274016246361305
ENSG00000165238	0.1582157455213442	1.9887789366723592	0.04841941309198716	98	80	0.8274016246361305
ENSG00000196531	0.024739796006163495	1.9881313547030053	0.048500468007282825	98	80	0.8274016246361305
ENSG00000100503	-0.08499912207498905	-1.9866549745318667	0.048524489930715696	98	80	0.8274016246361305
ENSG00000168060	-0.09348309536159238	-1.986654128619777	0.048524676129845554	98	80	0.8274016246361305
ENSG00000134419	0.04439931121246987	1.9880668544592646	0.04853383766305553	98	80	0.8274016246361305
ENSG00000112029	-0.06802426700371145	-1.9864499029930096	0.048535822485755414	98	80	0.8274016246361305
ENSG00000085514	-0.10253592337503648	-1.9857312935842446	0.048618185262639384	98	80	0.8274016246361305
ENSG00000138135	-0.11666035647350981	-1.9854124488357745	0.04865340089404919	98	80	0.8274016246361305
ENSG00000130052	-0.09448090154697786	-1.9852876809673117	0.0486691538947915	98	80	0.8274016246361305
ENSG00000110077	-0.10327122110600762	-1.985113259798114	0.048703806856007975	98	80	0.8274016246361305
ENSG00000174130	-0.11902616892778273	-1.9847156731009188	0.048742686817588206	98	80	0.8274016246361305
ENSG00000166831	-0.10936849801843262	-1.9843359005777352	0.0487726891587025	98	80	0.8274016246361305
ENSG00000224975	-0.10234318323162195	-1.9834834974645585	0.04888012717032761	98	80	0.8274016246361305
ENSG00000182326	-0.07081257192400425	-1.9846578126058911	0.04890415745081806	98	80	0.8274016246361305
ENSG00000171056	-0.10406395504583066	-1.9826904144254809	0.048966088218604584	98	80	0.8274016246361305
ENSG00000211664	-0.2405641359778914	-1.9827174910886987	0.048967236839113595	98	80	0.8274016246361305
ENSG00000122026	0.026629915711441576	1.9838328884341097	0.04899306443622407	98	80	0.8274016246361305
ENSG00000259834	-0.1698595698048604	-1.9816102741299833	0.049167195363511475	98	80	0.8274016246361305
ENSG00000124172	0.02950054683071679	1.9808787567190278	0.049167935237166914	98	80	0.8274016246361305
ENSG00000214425	-0.128493051171648	-1.9800442123413657	0.04927167373087279	98	80	0.8274016246361305
ENSG00000163430	-0.06847867687271592	-1.9801042956057926	0.049329146953776874	98	80	0.8274016246361305
ENSG00000151718	-0.10621558150712018	-1.9821803885810758	0.04933191116178282	98	80	0.8274016246361305
ENSG00000250451	0.17831925253092684	1.9795278810341241	0.0493889185733804	98	80	0.8274016246361305
ENSG00000182648	0.07628959858887718	1.978553240963391	0.04942727947597522	98	80	0.8274016246361305
ENSG00000185339	-0.05205599745077283	-1.9785364963213063	0.049430687591752114	98	80	0.8274016246361305
ENSG00000118454	-0.04791042734420925	-1.9783674819032888	0.049475720720784676	98	80	0.8274016246361305
ENSG00000241431	0.11325767568528078	1.9782820213535866	0.04958306747747721	98	80	0.8274016246361305
ENSG00000166441	0.02389411927846874	1.977612120884005	0.049613253262448254	98	80	0.8274016246361305
ENSG00000204291	-0.08287018241582711	-1.9774589907675384	0.049635727616397486	98	80	0.8274016246361305
ENSG00000116774	-0.0802671908719188	-1.9772478657805586	0.049642932534444746	98	80	0.8274016246361305
ENSG00000162367	-0.10960562540940955	-1.9770653604313992	0.04965078978515584	98	80	0.8274016246361305
ENSG00000007264	-0.11848613491123117	-1.9764347855133158	0.049682827598526484	98	80	0.8274016246361305
ENSG00000149591	-0.07256058970214285	-1.9765666558499835	0.04976272952086235	98	80	0.8274016246361305
ENSG00000211764	-0.24700173184089103	-1.9753771045368789	0.049789839336331035	98	80	0.8274016246361305
ENSG00000154133	-0.07616375099987382	-1.975641784165733	0.04982229950303562	98	80	0.8274016246361305
ENSG00000271569	-0.2181713214937595	-1.975146523646374	0.04987504713454295	98	80	0.8274016246361305
ENSG00000198223	-0.09475026649128293	-1.9742987574694955	0.04993395402382438	98	80	0.8274016246361305
ENSG00000167642	0.058793017992799346	1.9738121975672644	0.050052825192890164	98	80	0.8274016246361305
ENSG00000129354	0.05786787488158973	1.9767417755885457	0.05025071168781181	98	80	0.8274016246361305
ENSG00000235374	-0.07535561562911952	-1.971362044255255	0.05030338243588456	98	80	0.8274016246361305
ENSG00000237541	-0.16293109341874734	-1.9708972522542008	0.05030671852263788	98	80	0.8274016246361305
ENSG00000073712	-0.08904934663533304	-1.9705187659714998	0.05039156945942697	98	80	0.8274016246361305
ENSG00000090447	0.05085269430874928	1.9698974659227309	0.05042054775951102	98	80	0.8274016246361305
ENSG00000094841	-0.04366647796693224	-1.9703204450299625	0.05042158738792945	98	80	0.8274016246361305
ENSG00000139193	-0.16052531452427	-1.9700151270065718	0.050440875352706326	98	80	0.8274016246361305
ENSG00000260459	0.10720353975404495	1.9706932288330643	0.050500295952428734	98	80	0.8274016246361305
ENSG00000113578	-0.12086776920995645	-1.9691795737513451	0.05050370966189315	98	80	0.8274016246361305
ENSG00000118762	-0.07552895264349191	-1.9699326462827764	0.05058264517280251	98	80	0.8274016246361305
ENSG00000182511	-0.06542562584076528	-1.9690663542596252	0.05059716109837832	98	80	0.8274016246361305
ENSG00000101665	-0.05837809211667633	-1.9685081936525657	0.05065576811297136	98	80	0.8274016246361305
ENSG00000139572	-0.13279339852673733	-1.9677148367661157	0.05068459986723852	98	80	0.8274016246361305
ENSG00000130830	-0.07660647026536527	-1.967710391826369	0.05069158700973579	98	80	0.8274016246361305
ENSG00000136404	-0.12307235081415402	-1.9674873941990099	0.0507033001724553	98	80	0.8274016246361305
ENSG00000007944	-0.0492941502657378	-1.96707940158198	0.0508059696497988	98	80	0.8274016246361305
ENSG00000100385	-0.12116502667426499	-1.9665598725544648	0.050806328292330435	98	80	0.8274016246361305
ENSG00000106991	-0.03811566620583573	-1.966686551219436	0.05082891582118103	98	80	0.8274016246361305
ENSG00000276085	-0.1547032525158325	-1.9662891847752106	0.05083780869179968	98	80	0.8274016246361305
ENSG00000144749	-0.051429468479880835	-1.9663278253933125	0.05085081846615599	98	80	0.8274016246361305
ENSG00000162882	-0.06970850402169582	-1.9659433442884922	0.05088522601797669	98	80	0.8274016246361305
ENSG00000223350	-0.24508528902003968	-1.9658701912675853	0.050912549693510376	98	80	0.8274016246361305
ENSG00000157368	-0.09635689619647203	-1.9651162877342163	0.05097486482303997	98	80	0.8274016246361305
ENSG00000160219	-0.11215784044393007	-1.9650675501956885	0.05098506446281659	98	80	0.8274016246361305
ENSG00000176788	-0.08475904802593881	-1.96482525557807	0.05101337931906873	98	80	0.8274016246361305
ENSG00000211655	-0.25341362121331645	-1.9644664552733229	0.05107382470688154	98	80	0.8274016246361305
ENSG00000158352	-0.09957111036756494	-1.964175726186783	0.05108532885215559	98	80	0.8274016246361305
ENSG00000104164	-0.0436051437535907	-1.9647639554666012	0.051099485627151824	98	80	0.8274016246361305
ENSG00000173705	-0.13758021902435202	-1.9639363328699764	0.05112726830999085	98	80	0.8274016246361305
ENSG00000211648	-0.1946033195844037	-1.9634844614542146	0.05116531745664706	98	80	0.8274016246361305
ENSG00000135312	-0.1568848702519856	-1.9637368782225637	0.051189528214636834	98	80	0.8274016246361305
ENSG00000214226	0.06651211480215813	1.9624452675487942	0.051306627889697115	98	80	0.8274016246361305
ENSG00000109861	-0.07535933667721739	-1.9624434424268553	0.051322454715303445	98	80	0.8274016246361305
ENSG00000253520	-0.09871240953968119	-1.962141666128993	0.051372641543238916	98	80	0.8274016246361305
ENSG00000272636	-0.11113584189556991	-1.9600471936009978	0.05158381000180284	98	80	0.8274016246361305
ENSG00000138756	-0.08410952625576962	-1.9597449163503193	0.05160723993401181	98	80	0.8274016246361305
ENSG00000124749	-0.13850000023904996	-1.9602570966686923	0.05160787151872531	98	80	0.8274016246361305
ENSG00000254395	-0.21526651555263077	-1.9598751925729598	0.05161576578011947	98	80	0.8274016246361305
ENSG00000136997	-0.06094032333707711	-1.9597409435384752	0.05165186221757849	98	80	0.8274016246361305
ENSG00000188372	0.11926368089922712	1.961131380788148	0.051691233566430204	98	80	0.8274016246361305
ENSG00000187688	-0.07546355480777045	-1.9589590854493604	0.051701244219758136	98	80	0.8274016246361305
ENSG00000108405	-0.14669372381844026	-1.9588117444388757	0.05173783527328501	98	80	0.8274016246361305
ENSG00000259933	0.13260938477731554	1.958604334005945	0.05174029757174805	98	80	0.8274016246361305
ENSG00000138031	-0.07844726649014122	-1.9587232236468164	0.05174814474056153	98	80	0.8274016246361305
ENSG00000144824	-0.09515385246315944	-1.9589819809391125	0.05176337994972312	98	80	0.8274016246361305
ENSG00000145365	-0.05501752583842712	-1.957985637110859	0.05182497914879583	98	80	0.8274016246361305
ENSG00000175061	0.035357068558882876	1.958106210772261	0.05186881278521935	98	80	0.8274016246361305
ENSG00000110848	-0.15354528809472323	-1.9572383631817407	0.05190110220005366	98	80	0.8274016246361305
ENSG00000123610	-0.14536921502784406	-1.9567084500529852	0.051970719946781624	98	80	0.8274016246361305
ENSG00000103569	-0.16989122843847193	-1.957245405204963	0.051980413650403644	98	80	0.8274016246361305
ENSG00000275070	-0.12265062614931221	-1.955890304723648	0.05206411840706615	98	80	0.8274016246361305
ENSG00000173641	-0.1283125738935127	-1.955735093185812	0.052079473101976824	98	80	0.8274016246361305
ENSG00000261971	-0.09128816468005785	-1.9556414527795236	0.052095913173962005	98	80	0.8274016246361305
ENSG00000143033	-0.05503686978585964	-1.955901067630109	0.052108710406230656	98	80	0.8274016246361305
ENSG00000134352	-0.05388924747679269	-1.9545907449268376	0.05223951859889654	98	80	0.8274016246361305
ENSG00000249855	-0.06935366220039874	-1.9551685775431171	0.05225939035414091	98	80	0.8274016246361305
ENSG00000132467	-0.029555172168356236	-1.9543962632624465	0.052259804150381374	98	80	0.8274016246361305
ENSG00000142409	0.03831538668328571	1.954073293210783	0.052331379459601486	98	80	0.8274016246361305
ENSG00000279453	-0.06905020521570426	-1.9519940984353477	0.05256399002829618	98	80	0.8274016246361305
ENSG00000170365	-0.05177372404886471	-1.9519288770940733	0.052652192327171006	98	80	0.8274016246361305
ENSG00000175213	0.04288982601887925	1.9519601266523874	0.052679077350425846	98	80	0.8274016246361305
ENSG00000178982	0.021101322798769306	1.9497874056672542	0.05279467850083249	98	80	0.8274016246361305
ENSG00000233927	0.024886094196490127	1.950640496222323	0.052799800686576026	98	80	0.8274016246361305
ENSG00000167771	0.09163587557125052	1.9498673100396968	0.052846644848669286	98	80	0.8274016246361305
ENSG00000160862	0.1460881221692003	1.9521611160174734	0.05284785260526346	98	80	0.8274016246361305
ENSG00000088756	-0.11479277718307768	-1.9490857426424457	0.05288649469686837	98	80	0.8274016246361305
ENSG00000157570	-0.10157215067785019	-1.9491626713174683	0.0528995458993972	98	80	0.8274016246361305
ENSG00000108700	-0.18203214606916718	-1.9489310385082628	0.0529336606308526	98	80	0.8274016246361305
ENSG00000236591	-0.1793285118208403	-1.9492142877336507	0.05293860482175115	98	80	0.8274016246361305
ENSG00000164125	-0.07921528306592318	-1.949387698998089	0.05293923588051568	98	80	0.8274016246361305
ENSG00000131171	-0.030638947232822566	-1.9485188133545623	0.052997745376865024	98	80	0.8274016246361305
ENSG00000280374	0.07646606081677776	1.9483988686022085	0.053005240859021016	98	80	0.8274016246361305
ENSG00000168538	-0.04557039234718374	-1.9496468142435264	0.05301719778086266	98	80	0.8274016246361305
ENSG00000104953	0.1067648850599836	1.9508282871591984	0.05308214431133898	98	80	0.8274016246361305
ENSG00000100422	-0.04393285022142024	-1.947237883205793	0.05309780307602657	98	80	0.8274016246361305
ENSG00000003137	-0.12616808169413485	-1.946916151936989	0.05314041901438558	98	80	0.8274016246361305
ENSG00000112339	-0.04628027915301036	-1.9466943804550436	0.05318155833281579	98	80	0.8274016246361305
ENSG00000158714	-0.14871636344733474	-1.9464679073504025	0.05320042867057619	98	80	0.8274016246361305
ENSG00000170881	-0.0385385233294242	-1.9464411951367522	0.05320327685928049	98	80	0.8274016246361305
ENSG00000215012	-0.04955623669402742	-1.9469346170112625	0.05322110009743343	98	80	0.8274016246361305
ENSG00000152454	-0.0936070263995743	-1.9468063571386673	0.05325074796441246	98	80	0.8274016246361305
ENSG00000162946	-0.07585898119943835	-1.945999383028451	0.05325479364917041	98	80	0.8274016246361305
ENSG00000104529	0.033976242481346564	1.9482613057856342	0.053298102923809654	98	80	0.8274016246361305
ENSG00000137478	-0.05501188656303446	-1.9465358110244073	0.05337834102768367	98	80	0.8274016246361305
ENSG00000170340	-0.04249159951071002	-1.9452278062624742	0.05344394046505651	98	80	0.8274016246361305
ENSG00000145861	-0.10880189588063138	-1.9440042989369515	0.053489958968302505	98	80	0.8274016246361305
ENSG00000065413	-0.10395268039952654	-1.9438082843832885	0.05351460399981599	98	80	0.8274016246361305
ENSG00000105483	-0.06893322071125274	-1.9438544110951574	0.0535445024870325	98	80	0.8274016246361305
ENSG00000119535	-0.13523956779695334	-1.9434374642403685	0.053561607632952424	98	80	0.8274016246361305
ENSG00000198759	-0.1442213905849028	-1.9435094618928115	0.053602458394670205	98	80	0.8274016246361305
ENSG00000142273	0.09764367248692585	1.9472639548119428	0.05363246495990263	98	80	0.8274016246361305
ENSG00000093144	-0.033679719660064666	-1.9428018420883502	0.05363664981976586	98	80	0.8274016246361305
ENSG00000273216	-0.13459369551199285	-1.9431371873970396	0.05368150644450829	98	80	0.8274016246361305
ENSG00000235029	0.12047846113856697	1.9431156017071012	0.053705507283720366	98	80	0.8274016246361305
ENSG00000137338	-0.07671853181395782	-1.9420327666773236	0.053739422197905555	98	80	0.8274016246361305
ENSG00000157510	-0.08582505805360374	-1.9426411636239862	0.05374034583848796	98	80	0.8274016246361305
ENSG00000113580	-0.07845505970660582	-1.9448715837551993	0.05374508813545861	98	80	0.8274016246361305
ENSG00000242887	-0.2488701292701916	-1.9417223123628076	0.05379490154175868	98	80	0.8274016246361305
ENSG00000211653	-0.1706548760578941	-1.9413126697171055	0.0538263760077355	98	80	0.8274016246361305
ENSG00000091164	-0.031138160984048646	-1.941096548771876	0.0538489231823249	98	80	0.8274016246361305
ENSG00000174292	0.06254911728505963	1.9444726204029132	0.0538526517935434	98	80	0.8274016246361305
ENSG00000112149	-0.09059558781738763	-1.940418572914158	0.05395573731991841	98	80	0.8274016246361305
ENSG00000026025	-0.0463926240371344	-1.9396576187109593	0.05402076325424439	98	80	0.8274016246361305
ENSG00000143702	-0.08580086790408958	-1.9405483894026512	0.054029767790216884	98	80	0.8274016246361305
ENSG00000164306	-0.06156084579763332	-1.9407517893536617	0.054059468812216335	98	80	0.8274016246361305
ENSG00000163104	-0.055107052199755646	-1.9398822193698635	0.05410059705570925	98	80	0.8274016246361305
ENSG00000136866	-0.09253946776065969	-1.9389461699568935	0.05412519541182289	98	80	0.8274016246361305
ENSG00000186642	-0.10768106391075638	-1.9388080845941968	0.054174936493154385	98	80	0.8274016246361305
ENSG00000178741	0.025373636344647732	1.9388784495765137	0.054227945288160315	98	80	0.8274016246361305
ENSG00000287263	-0.12454896317783226	-1.9379659181891293	0.054245687275794555	98	80	0.8274016246361305
ENSG00000188092	0.05606222804916228	1.937935519669315	0.054295849704285075	98	80	0.8274016246361305
ENSG00000019582	-0.03963568083160807	-1.9371043507817376	0.05434960917204276	98	80	0.8274016246361305
ENSG00000130726	0.022919723570974604	1.9373337937173032	0.054387177050205585	98	80	0.8274016246361305
ENSG00000110324	-0.10259869228710006	-1.9364678913939144	0.05441216748136005	98	80	0.8274016246361305
